url_commit, message
https://github.com/cypress-io/cypress-documentation/commit/19ed2e084cb1c39c638afc5bdee089fc3ab26f38,"Merge pull request #6 from cypress-io/CYP-462-sinon-documentation

Sinon documentation additions"
https://github.com/cypress-io/cypress-documentation/commit/3e39463344e59c64ac1df79d25263076aaad6d34,update bundled tools concerning sinon
https://github.com/cypress-io/cypress-documentation/commit/8594c295af9502e655db7e45644f5385920ff107,"add links to recipes for spy, stub, clock, and tick"
https://github.com/cypress-io/cypress-documentation/commit/4a94f97c97574c0206ee4fc02be59ee33adb4895,link to env var guide
https://github.com/cypress-io/cypress-documentation/commit/c74e5cff50381dde2af4d0a811e8e63248bf2208,cypress ci -> cypress run
https://github.com/cypress-io/cypress-documentation/commit/34c56ccbb6e129e9ef243aa1ebf385a70e5a4575,explain auto install phase
https://github.com/cypress-io/cypress-documentation/commit/7d7bcf64644e8f6e33bfb54b3d1542bb9b68eed9,new and hugely improved CI doc
https://github.com/cypress-io/cypress-documentation/commit/9906fe6bfed1bec8116a5c0f15d8c018543413c3,Merge branch 'dashboard-release'
https://github.com/cypress-io/cypress-documentation/commit/5992f5a217aa4b28c6ea2f33579cf300e7da41c1,CLI overhaul
https://github.com/cypress-io/cypress-documentation/commit/015fff239eaa61466d5dd450bbd074310c08d1da,cypress ci deprecation error doc
https://github.com/cypress-io/cypress-documentation/commit/98f81d254ca3b42931e7ff54a1db6b49ec02cdf6,WIP on dashboard docs
https://github.com/cypress-io/cypress-documentation/commit/346449a944e61fb1e95cf911a567eac64855dc34,add --record flag
https://github.com/cypress-io/cypress-documentation/commit/6277566ae0772cdd27eddacb63c66603ff99248d,"port existing CLI docs over

TODO: still need to update ‘cypress ci’ docs and ‘cypress run’"
https://github.com/cypress-io/cypress-documentation/commit/8f8a1a0cb940b72a656c6b0430826dc85a09fbdb,"cleanup project installation, add screenshot ref"
https://github.com/cypress-io/cypress-documentation/commit/e0bdb8429169eec6a3696c2b769e0335ba675e95,added error reference placeholders
https://github.com/cypress-io/cypress-documentation/commit/bdbe92bbef761248eb02b203d79216b025451e02,Organizations content.
https://github.com/cypress-io/cypress-documentation/commit/469939a5a5f90977210b50a1dfbb5be3136aec93,Writing more content
https://github.com/cypress-io/cypress-documentation/commit/29ce08c5044455948a27e8c23207742be7d7daaf,updated screenshots
https://github.com/cypress-io/cypress-documentation/commit/ca25333772524affdf08f51be47631c7fdd3eb0e,updated example for stubs to have more realistic function names.
https://github.com/cypress-io/cypress-documentation/commit/e42a713963b38eeb2b6895fa387b26f9b9f56b83,"Cleaned up spies, stubs, and clocks doc"
https://github.com/cypress-io/cypress-documentation/commit/35ad835c64c6434e51f0b51380d3e325e36e1677,"Updated uses of the word ""Runs"" / wrote more documentation."
https://github.com/cypress-io/cypress-documentation/commit/57932ea1c923d003597cecc8ff496ec5c3378441,Updated all main landing pages & navigation with new navigation links.
https://github.com/cypress-io/cypress-documentation/commit/a4905dbf6c06d415251236347c7bc5d07f09522b,Added more screenshots to orgs.
https://github.com/cypress-io/cypress-documentation/commit/3494a8abc2210105b1bfeece83f250077ba92e87,Added image for ci keys
https://github.com/cypress-io/cypress-documentation/commit/7b3936676f0d9fc9384588ec0ad3f399f32087dc,Added images for transfering and deleting projects.
https://github.com/cypress-io/cypress-documentation/commit/735759d3a1e351f8302ee00d8d73baffecd58fca,Added screenshots to Builds page
https://github.com/cypress-io/cypress-documentation/commit/7cfa8b4516c02c57ceba48c1ba517be06b04d787,Added headings for sections on new docs.
https://github.com/cypress-io/cypress-documentation/commit/7dbc073bc87920f1cebdb367f10bf353ad543e9f,fixed nav links for newer docs.
https://github.com/cypress-io/cypress-documentation/commit/6049443a839c58b19f8b9ff39180f3ce44d66b2b,Added image alt text
https://github.com/cypress-io/cypress-documentation/commit/d3c6955e0e4b50ca3fe35f3be38cb62896018e0f,Updated features content.
https://github.com/cypress-io/cypress-documentation/commit/08f8a71d373988c92e7fc78e3cb9f3e83a32e17f,Updated links to work on Dashboard Features nav
https://github.com/cypress-io/cypress-documentation/commit/b0a4572cfb653e7f2360afe0d4617d232858fb65,Updated resolved configuration screenshot to reflect new desktop
https://github.com/cypress-io/cypress-documentation/commit/916a2c0326028d361f614264c1eddf4f7dd626ec,simplify
https://github.com/cypress-io/cypress-documentation/commit/5e7bff278c0fb0b300bbb15333ce55a085cb3a8c,"content tweaks, add notes about images needed"
https://github.com/cypress-io/cypress-documentation/commit/e2d23c1d211cabccf047b8ec5558d84c1c5e5744,added images + better wording to Projects docs.
https://github.com/cypress-io/cypress-documentation/commit/856005cb2564099fa4ec4611ae77017cca3ccb08,fixed links in project's nav
https://github.com/cypress-io/cypress-documentation/commit/8f0be2c236b0d9f1b4ee4a86a217fe03ef1b349f,hide deprecations (they have been deprecated ;-P)
https://github.com/cypress-io/cypress-documentation/commit/a12e48b6a9137f7dff88621d7a3607254128a83d,"WIP iterating on dashboard features, projects, builds, organizations"
https://github.com/cypress-io/cypress-documentation/commit/0af95e27e77119c695fc36c89a6aff1975d00432,renamed to make room for the dashboard docs
https://github.com/cypress-io/cypress-documentation/commit/991c8ac3b9ab7dba985cbeac046df50f8587f3dc,Merge branch 'master' into dashboard-release
https://github.com/cypress-io/cypress-documentation/commit/90dce8fce2cf33f8b49e770e768397e8d4a31025,distinguish dates a bit better
https://github.com/cypress-io/cypress-documentation/commit/4effc9d1c478df257b222f6397636a6a7b82dc90,"formatting, syntax highlighting, clarifications"
https://github.com/cypress-io/cypress-documentation/commit/5a1cd10cbef908a420d6ef80588ee3975b4802e5,"cleaned up new spy, stub, clock, and tick commands."
https://github.com/cypress-io/cypress-documentation/commit/8a4fb597124a7bb4af621be98725bf40909df628,"Added spy, stub, clock, and tick to homepage and main API page."
https://github.com/cypress-io/cypress-documentation/commit/72cae141925ca23fcd1065a622ac25f5b0ed2b7a,"added stubs, spies, clocks guide"
https://github.com/cypress-io/cypress-documentation/commit/171dc6e859b2ea8baa9bf340e7ee374a1029ce91,Merge branch 'CYP-457-sinon-integration'
https://github.com/cypress-io/cypress-documentation/commit/52bd171fb334037f832a95e294650cc804c8d4b9,added 'multiple' option to both check and uncheck api
https://github.com/cypress-io/cypress-documentation/commit/f0406e764bd5b2e6f7b1e91527aba491275ecffc,Wrote up some more documentation for managing projects.
https://github.com/cypress-io/cypress-documentation/commit/5678f62e8d3dd693e4e99ada9c03a8ae9e2c1f77,cy.clock: clarify page visit/reload behavios and improve examples
https://github.com/cypress-io/cypress-documentation/commit/8edb8e24572c3b539ad865ed4728a8e32bb40d82,add command log sections for all the sinon-related commands
https://github.com/cypress-io/cypress-documentation/commit/e803fd9452fb894b8473e388b97c230b4d48c67f,update spy and stub screenshots
https://github.com/cypress-io/cypress-documentation/commit/a8e2dcf18a894ba3a303e7e8ccd2ecf3b0c54379,"add cy.tick doc

CYP-462"
https://github.com/cypress-io/cypress-documentation/commit/9d52e63d4ca5cd5b1f7bdd501f153e7498b39da0,"update clock doc

CYP-462"
https://github.com/cypress-io/cypress-documentation/commit/1f542b7e90ea6635aeb16756494a6c7d5d0758c1,"update spy/stub as doc

CYP-462"
https://github.com/cypress-io/cypress-documentation/commit/e9b1f40e98afd983b954b4f1fbc418fcc5bd843d,reference to 3rd party docker container
https://github.com/cypress-io/cypress-documentation/commit/a20e618d6a1758c5a82f251ca0639712e5e9dc65,add 3rd party extensions to docs
https://github.com/cypress-io/cypress-documentation/commit/662917e05bd85127b5a61b0a633f3269698f33ca,"improve spy and stub docs, add aliasing examples

CYP-460"
https://github.com/cypress-io/cypress-documentation/commit/b79068ad881cc6f49bcfd57418c9af113aa3e277,"update cy.clock signature

CYP-462"
https://github.com/cypress-io/cypress-documentation/commit/a11c32ee050fd0fb69c973db99bb0fbe696a98b9,"fix intra-doc links

CYP-462"
https://github.com/cypress-io/cypress-documentation/commit/f33819ffe109e192ff56125c8ff3f820c2242f74,"add doc for cy.clock

CYP-462"
https://github.com/cypress-io/cypress-documentation/commit/3e109dc78507b69597aa52cac27e53992a8a61d0,fix hash
https://github.com/cypress-io/cypress-documentation/commit/ffb206cabfca93c046f7e3286af42b961547e58d,style change
https://github.com/cypress-io/cypress-documentation/commit/3cc5d1c571fea3d118cb26798d139337cd3ae511,"add doc for cy.spy

CYP-462"
https://github.com/cypress-io/cypress-documentation/commit/dc4c304b40df3a1bccd9103436dda7f5783d5487,"add doc for cy.stub

CYP-462"
https://github.com/cypress-io/cypress-documentation/commit/42b20e15eb1d9a8470f7dd60ec407d02121b2371,"Updated use of 'secret key' to 'ci key'

- fixed other inaccuracies.
- referenced Cypress Dashboard with actual link to dashboard since it
will be released."
https://github.com/cypress-io/cypress-documentation/commit/a4c6f808f8e544b37f7087df3f95416dce6e77f9,Created base document for 'Managing Projects' doc.
https://github.com/cypress-io/cypress-documentation/commit/860c071df7364e2f897ca1d86a6198555428431f,Merge branch 'master' into dashboard-release
https://github.com/cypress-io/cypress-documentation/commit/0dfcd3e37071acda4a7fcb8787403721209f223d,reference fork for readme authentication problems
https://github.com/cypress-io/cypress-documentation/commit/aad8234e7eda826526bd8ec08a8b0b354e7ca3c0,Updated docs to reflect 0.18.5 changes.
https://github.com/cypress-io/cypress-documentation/commit/267f7fb3e95d8f501f898e6977985127e4909ab4,Merge suggested edits from Bryan Dimas & Tomer Laufer
https://github.com/cypress-io/cypress-documentation/commit/e8bb0ee9aa93b9140f06a531065c87d85796ce00,exit 0 on `npm test`
https://github.com/cypress-io/cypress-documentation/commit/c26eb6a7bba3a5accbd25d9958523d91a1b6c24b,mention `cypress ci` requiring a CI Key
https://github.com/cypress-io/cypress-documentation/commit/7fb1b0f43d02a32f37ea94704385d27bfa543fb1,fix broken link
https://github.com/cypress-io/cypress-documentation/commit/57c1cf64db9995e47f8b64a37837b6ee4a1a4afb,added cy.log command to documentation
https://github.com/cypress-io/cypress-documentation/commit/8c49f5dca2a4a85a60cc999cb5ef542d229081e4,chromium render process crashed
https://github.com/cypress-io/cypress-documentation/commit/13aff38987fa87e4e2cbb7b3ddf1ba0e3e12aaf7,verbiage
https://github.com/cypress-io/cypress-documentation/commit/b8864312d2b5a83a6ad7a08c74c4718faadfefae,removed section about removing cookies with option that is deprecated.
https://github.com/cypress-io/cypress-documentation/commit/2a126a441de095375600cbf9a5bfe9e101f5fca8,"updated cy.request page to match changes in 0.18.1

- removed deprecated options
- added new options including their defaults
- added new examples for some of the new options"
https://github.com/cypress-io/cypress-documentation/commit/037934fbefaec580020c479f94596d075b0ba71d,"removed references to `assert` being supported as an assertion style

- linked to open issue on getting assert to work."
https://github.com/cypress-io/cypress-documentation/commit/424beeb91d149d7aafb2da3f6de6ed94a79fef60,removed codeship example from CI for now (until issue #328 is resolved)
https://github.com/cypress-io/cypress-documentation/commit/e01c1d32cf5655d5d3e1ce3dfd540f79f036c17f,"issue ref, formatting"
https://github.com/cypress-io/cypress-documentation/commit/eaaf3c4120fb5ef150e60d555f8f387a7818d6ca,CircleCI base ubuntu image selection
https://github.com/cypress-io/cypress-documentation/commit/7897960aec3751d892ad4f23317521b065a6d69d,update support file missing title CYP-76
https://github.com/cypress-io/cypress-documentation/commit/c21b96f27fb97c7e861b90a2bfff5e200c02c692,update no tests error screenshot and verbiage CYP-76
https://github.com/cypress-io/cypress-documentation/commit/926dc176f3230df913ef89e4235d6035479dc873,formatting
https://github.com/cypress-io/cypress-documentation/commit/8dbec77d87b09993aa05ce07677a70c00315ab67,updated error name to reflect 0.18.0 implementation.
https://github.com/cypress-io/cypress-documentation/commit/6a137ac9b382d2ca252913da017dff87c4d32d80,"Merge branch 'es6-changes'

# Conflicts:
#	cypress/v0.0/documentation/3-Guides/0-Configuration.md"
https://github.com/cypress-io/cypress-documentation/commit/9f056942cf27afa1302fae4cc58cd14876928681,formatting
https://github.com/cypress-io/cypress-documentation/commit/111d0bc8aae9aa121c0f51598d4e6cb8e3fbefc8,supportScripts -> supportFile
https://github.com/cypress-io/cypress-documentation/commit/9c31c3bd940fc5e6443d1e1ca1638fbc24bb0d24,"Merge remote-tracking branch 'origin/master'

# Conflicts:
#	cypress/v0.0/documentation/3-Guides/5-Continuous Integration.md"
https://github.com/cypress-io/cypress-documentation/commit/132aa69a02b1a2dc3a63a1b802b3f9b2a146b7f2,moved incorrect placement of cypress run sentence.
https://github.com/cypress-io/cypress-documentation/commit/af33b69cde414764f19a91d4c88f14103f1c9cbb,Update 5-Continuous Integration.md
https://github.com/cypress-io/cypress-documentation/commit/7282ba46eefa2067b55cff8712ee9b5479e4b965,formating
https://github.com/cypress-io/cypress-documentation/commit/0785a093b81a9549b538393f23a80e24bb768c7b,CYP-24 add error message for supportFolder removal
https://github.com/cypress-io/cypress-documentation/commit/a2a6b1536b2dbe946c7651b1a3068742c36cdf01,updated link to new section in CI guide
https://github.com/cypress-io/cypress-documentation/commit/eb4b73459a3b993a448fce0bf3f38ec1288a07ed,added section for difference between cypress ci and cypress run to ci guide
https://github.com/cypress-io/cypress-documentation/commit/4c6bed00a2a81fb1331225191f3024668303199f,"formatting, highlighting"
https://github.com/cypress-io/cypress-documentation/commit/9ab0dd35aba44d96767b222c292c6828684d9c6a,Merge branch 'video-changes'
https://github.com/cypress-io/cypress-documentation/commit/81d4f6273e554237ab359e51b0b6e711058371b3,screenshots + videos verbiage
https://github.com/cypress-io/cypress-documentation/commit/4d1dbc29a029cc3ca39a1bac255e341082ec6bb2,CYP-24 be more specific about compilation/bundling support
https://github.com/cypress-io/cypress-documentation/commit/2114d2e0c664991e546d6f2dabf60532bf0965d8,CYP-24 add more info to supportScripts config description
https://github.com/cypress-io/cypress-documentation/commit/e959502ffd233541360351162c401f82dd118d4c,CYP-24 improve error docs regarding file errors
https://github.com/cypress-io/cypress-documentation/commit/497847a84bb1c96ab0cc6ef08ec4c5ccc809c18a,"Added error message for Transpilation error, removed generic 'there was something wrong with file' error."
https://github.com/cypress-io/cypress-documentation/commit/8c9c95eaeb1273444a7c590764a9e1c370aa1fa6,removed other references to `supportFolder`
https://github.com/cypress-io/cypress-documentation/commit/523c9575ac6b945b44477fafcfc15036903654fe,"updated 'writing your first test' to reflect new es6 changes

- added `index.js` to scaffolded files in support
- added `jsx` and `cjsx` to supported test files
- wrote a note about ES6 support (this could probably be expanded)
- some minor word choice changes."
https://github.com/cypress-io/cypress-documentation/commit/14dac6e074a50813eae289bea89e6553cb1fb37c,added `supportScripts` to config \ removed `supportFolder` from config
https://github.com/cypress-io/cypress-documentation/commit/c9d86d276bb24fda0a70023c42fec78b651fc569,Added guide for Screenshots and Videos
https://github.com/cypress-io/cypress-documentation/commit/f2db71d457db33231efe7804d79bfd4c565aa42c,updated Resolved Configuration screenshot to reflect new desktop app's config tab.
https://github.com/cypress-io/cypress-documentation/commit/bf52dc0ee11ac0899e2dad2d3716a7b82385513c,Updated example of fixture data being edited to be passed to route.
https://github.com/cypress-io/cypress-documentation/commit/231a1bec2fb0385b3bb56795e488ed49b23142f1,added an example to fixture page for directly manipulating a fixture alias' data.
https://github.com/cypress-io/cypress-documentation/commit/399274a0406b9fa1f19b891f0f288172daebf0ab,rename numbers
https://github.com/cypress-io/cypress-documentation/commit/766e1c035f21dac5da5547ac951598762e8b5b3c,remove troubleshooting reference
https://github.com/cypress-io/cypress-documentation/commit/aa1a07d0113ca3da9ca5c790f0675a2c8d4c6381,"merge troubleshooting into CI guides, add dependencies"
https://github.com/cypress-io/cypress-documentation/commit/e0a0a1f95ffdb27d14178e65460c0ceb017d8e6b,added CI optimization to nav links + moved it below Env Vars section.
https://github.com/cypress-io/cypress-documentation/commit/bd4438e102a0dc64fa6c7da0cff1ded01b7052b3,Added section about optimizing CI builds by caching Cypress
https://github.com/cypress-io/cypress-documentation/commit/29e022ee94cb9a6ca70c4c3b4f4b55bd97888687,updated link on Guides from Nodevember talk to our 'explore' page.
https://github.com/cypress-io/cypress-documentation/commit/bdfaa0c754ff9fc6b39f4206d7df60eafccc4d7e,Fixed typo: continous -> continuous
https://github.com/cypress-io/cypress-documentation/commit/41058c72bdb55093137397c2be0a61aa35100af6,added libxss1 as a dependency
https://github.com/cypress-io/cypress-documentation/commit/44935c7cef071fcc92d6ecaef01b6747a204a095,Added a note about cookies in cy.request
https://github.com/cypress-io/cypress-documentation/commit/346f4ba0dfa79a7d68f7eda37b3dfb67e7abd35b,updated default cookies option in cy.request to correct value.
https://github.com/cypress-io/cypress-documentation/commit/ba09d9158179feb428fdc6fde5f31374c2a44489,"updated cy.request docs to be more explicit that is makes HTTP requests, not XHR requests through the browser"
https://github.com/cypress-io/cypress-documentation/commit/81180b93c250a524452f3aa3f4f0c589dc56014e,updated default values of responseTimeout & pageLoadTimeout to new values from 0.17.9
https://github.com/cypress-io/cypress-documentation/commit/2d1787a78d4de1610d4801b68a7f0bbc62afd394,highlight special wording
https://github.com/cypress-io/cypress-documentation/commit/70e1f7d3f9d66ed6b2e8ae35ddd250f673289ce1,fixed formatting + added json as code type for json
https://github.com/cypress-io/cypress-documentation/commit/d26d9e914fd91b8bb4767e84081ccbac4d9d80bb,Edited Web Security doc + added links + fixed code errors
https://github.com/cypress-io/cypress-documentation/commit/0a46fe950e0dfbb584a32982d5c485ce6bf9ec14,same typo everywhere
https://github.com/cypress-io/cypress-documentation/commit/ab8b711df9ab9863713ab41be4f4f2494f7e2930,"Merge pull request #3 from fvanwijk/patch-1

Corrected typo: Cypess -> Cypress"
https://github.com/cypress-io/cypress-documentation/commit/db7aef8de3bc46830b7243ea3c829073d7de4131,Added new Web Security page to landing page.
https://github.com/cypress-io/cypress-documentation/commit/ec29c4bcc2c067773508fbc2c4ae46dee1ee9275,Corrected typo: Cypess -> Cypress
https://github.com/cypress-io/cypress-documentation/commit/082a1bf4081619d0d838a897184251673921d570,configuration for chromeWebSecurity
https://github.com/cypress-io/cypress-documentation/commit/a2f83fdab3e4185ce62583a3e585324cf6f7597d,content
https://github.com/cypress-io/cypress-documentation/commit/3ae3eeba5d171a11d2e804c63969bd308e235249,wrote web security doc
https://github.com/cypress-io/cypress-documentation/commit/ebdbaa316ef1132aaf080b98d462cf81e8e701bb,cross origin error message explanation
https://github.com/cypress-io/cypress-documentation/commit/599e866be45e0acf7d123a6a788393ea78da9d20,"formatting, callouts, folder structure"
https://github.com/cypress-io/cypress-documentation/commit/75e3b8d1cb488b24e559f20165505e32bf5fac56,bash -> shell
https://github.com/cypress-io/cypress-documentation/commit/9001f515ddf46427b76b52eaca754c4f54bd96a6,caps
https://github.com/cypress-io/cypress-documentation/commit/de684c5ea6fda30879996bbeb6757aca0591684b,re-added
https://github.com/cypress-io/cypress-documentation/commit/6c50ef28709f6094bba18795217af64496f93f05,temporarily removed
https://github.com/cypress-io/cypress-documentation/commit/7199912d87cd9c1e57a55b28e82c7d796288e858,"Merge remote-tracking branch 'origin/custom-reporters'

# Conflicts:
#	cypress/v0.0/documentation/0-Welcome/0-Guides.md"
https://github.com/cypress-io/cypress-documentation/commit/19aadb1e8028bb36fdc1b91c5bb6bb2fd1845aa4,fix bad link
https://github.com/cypress-io/cypress-documentation/commit/540b1845fb1870e7c0452171fa89627e7acfa3f9,add .csv to creating fixtures guide
https://github.com/cypress-io/cypress-documentation/commit/cc2969e15013cadd8525f3c2004abd8c3987221e,added example for writing response data to a fixture file.
https://github.com/cypress-io/cypress-documentation/commit/a9e0f863012596c8ae597f0f57d22803a954b4d4,Update link to XVFB install guidance
https://github.com/cypress-io/cypress-documentation/commit/303ae4910ad375ad68b887eaa1dd771cb259a4e6,Update readme.md
https://github.com/cypress-io/cypress-documentation/commit/d9a99f1dca2ca2e9ba2edfa7f38d0083aa62fa85,link to teamcity and junit reporters
https://github.com/cypress-io/cypress-documentation/commit/ab9903f35cac8aff3f39955adcc37fa864450ff6,reference reporters on CI guide
https://github.com/cypress-io/cypress-documentation/commit/be259827ec3aa60df36b22f8ff39eb7c5546be12,add docs for reporters
https://github.com/cypress-io/cypress-documentation/commit/3f64a11c881e7778c9499d93952f3ba9641aaa77,add known issue concerning modifier effects
https://github.com/cypress-io/cypress-documentation/commit/03b9d7963fff2043c0bb932e2aa21233230854d7,fixed slug in links to readfile / writefile
https://github.com/cypress-io/cypress-documentation/commit/b66740d394b9755b59b61cf11d8ce670fa535eed,column alignment
https://github.com/cypress-io/cypress-documentation/commit/391ab198871be8cd2dd498b6fbadb29e0289e112,added readFile and writeFile commands to main landing page and api list page.
https://github.com/cypress-io/cypress-documentation/commit/f0d65d55a28e05f968ba06c10895cdb22cefcd70,"Updated type doc

- Added { release } option to options table
- added inter-links to areas of docs that referenced things like “see
below”
- removed ‘konami code’ comment to avoid pop culture reference that may
confuse some users - sorry :(
- removed entire paragraph that says we don’t support typing into the
document - we now do.
- removed duplicated ‘events’ explanation
- content updates"
https://github.com/cypress-io/cypress-documentation/commit/e42668496823d0347532db355dd30041484c5ff1,removed backticks from comments within code examples (fixed code formatting issues)
https://github.com/cypress-io/cypress-documentation/commit/ac4004d8f765ea308da92879a83a67219cb6dea9,"updated readFile / writeFiles

- fixed slugs to not have appended -2
- added Related commands & articles.
- minor content changes."
https://github.com/cypress-io/cypress-documentation/commit/21dc224aebe9a61618583cb81053f87fbdf6a765,"updated fixture file

- replaced static cypress/fixtures file with ‘fixturesFolder’ set
within configuration
- fixed numbered list that did not auto-increment numbers
- added more inter-links
- typos"
https://github.com/cypress-io/cypress-documentation/commit/ca327c329c8d7a2a85c305856e89f286cd0d8898,"formatting

-for some reason the slugs keep getting renamed"
https://github.com/cypress-io/cypress-documentation/commit/742c833400a21a4e278fb192aa2d4b1e133be158,replace commandTimeout -> defaultCommandTimeout
https://github.com/cypress-io/cypress-documentation/commit/c7653dbc488e965937279c4cc5cf110320858bbd,Merge branch '0.17.1'
https://github.com/cypress-io/cypress-documentation/commit/bf80745df02d3ffccc60017c08ecfa683ab7aa6d,remove {enter} from konami code
https://github.com/cypress-io/cypress-documentation/commit/93674dfa974d7925e44abf4f76a30f2f4814d215,update cy.type() key events table with modifiers
https://github.com/cypress-io/cypress-documentation/commit/bb164a3116b72b489ff0f958908ef43d2dd93e48,bumped node version
https://github.com/cypress-io/cypress-documentation/commit/cce5189325836a7b1dad199cf3b9a020ab28c315,updated desktop login screenshot to be newer UI
https://github.com/cypress-io/cypress-documentation/commit/2c8bae6b6567cc30388a844a9a0eedbf183c8814,updated commandTimeout to defaultCommandTimeout for 0.17.0
https://github.com/cypress-io/cypress-documentation/commit/cce382d991fdb354f6d9937143b29fe020082833,Merge branch 'jdm/0.17.0'
https://github.com/cypress-io/cypress-documentation/commit/baa92ccab34e955810f07b394498fbb3cabaf418,add docs for cy.readFile() and cy.writeFile()
https://github.com/cypress-io/cypress-documentation/commit/244879ceee2224279a77e76e4190877b2d1e84b3,update fixture docs with encoding as part of method signature
https://github.com/cypress-io/cypress-documentation/commit/3d8ffbedfb42c6540f5202bfd4b3e885ff749938,update fixture docs with csv addition and encoding details
https://github.com/cypress-io/cypress-documentation/commit/555ba25ac3544942b21314171a6750876efbd23a,add modifier documentation to cy.type()
https://github.com/cypress-io/cypress-documentation/commit/07cc2722c7fff0e16b065d53e7fc31d15774fdda,"missing return, line break, it test"
https://github.com/cypress-io/cypress-documentation/commit/e2313a2ddcc7ab15451fde3c7b4b5524491c6898,grammar
https://github.com/cypress-io/cypress-documentation/commit/1214776b89cd93dabb3141f94119843b5fe4d1e1,create cy.visit second domain failure
https://github.com/cypress-io/cypress-documentation/commit/bedf23ab70f68328903106b5cc919586422de046,removed default port of '2020' from configuration since it's not 'random'
https://github.com/cypress-io/cypress-documentation/commit/8a37cd9e17543532aa4d055622cce2f913f114fd,fixed small typos / wrote better explanations.
https://github.com/cypress-io/cypress-documentation/commit/509a4bd86a5cd27c240f76e81c400035e8e0c48f,bump node version
https://github.com/cypress-io/cypress-documentation/commit/28bad98a4386235b980ad51b7040f5c1336862f4,Typo!
https://github.com/cypress-io/cypress-documentation/commit/6ad55b716669fb334b57842c459397eba275604b,added example of using cy.exec to write to a fixture file.
https://github.com/cypress-io/cypress-documentation/commit/bac94e247ab8e10fe365b29e5e98a55bec48a52e,fixed js err & added coords for right click
https://github.com/cypress-io/cypress-documentation/commit/2eb353ac3142b906e9be42785a880869f76d93a9,added example of right clicking on el without jQuery
https://github.com/cypress-io/cypress-documentation/commit/9cc7e2ed6400a89c3965ed8630469243d8f5d22b,added interlink to download in install instructions
https://github.com/cypress-io/cypress-documentation/commit/32d236fe4bbff351a115cdc87136b5d01b1095b2,spacing
https://github.com/cypress-io/cypress-documentation/commit/4d1ddd2bb8a511596012fe5fa7fc9d0ddd5119fa,add mini match to bundled tools
https://github.com/cypress-io/cypress-documentation/commit/0f604ab56e557d5d69384ba2a693d330ea9e33b0,updated indexes
https://github.com/cypress-io/cypress-documentation/commit/018b88b0a9ab77052ae562d374583048dd5d6af1,removed accidental doc
https://github.com/cypress-io/cypress-documentation/commit/71fde467f70feb85d36e11b99a8f42db0b91b4dc,added minimatch doc
https://github.com/cypress-io/cypress-documentation/commit/3df9cf87a5a001acac9d4edafdb05b2d396ed351,"document function usage, glob usage, url matching explanation"
https://github.com/cypress-io/cypress-documentation/commit/4a077963675d0ad697bbabf95df29cf503516094,removed arrows pointing to nothing
https://github.com/cypress-io/cypress-documentation/commit/0e4e6d5d5252e2da478be70fe5ee597ed42b9ff6,updated cy.type to display example of tabindex
https://github.com/cypress-io/cypress-documentation/commit/350c69e61235b9011b4846b7e48a660c3a0ca070,added ignoreTestFiles config option
https://github.com/cypress-io/cypress-documentation/commit/e4c752498f3701d206c7577d1d22c87a1ef56572,grammer
https://github.com/cypress-io/cypress-documentation/commit/326d4beec8694bf4e2f96f307a2591241627e60e,fix typo
https://github.com/cypress-io/cypress-documentation/commit/903d8468a61399168e306e3f8f2de1a93a0eb11c,"cleanup, async explanation"
https://github.com/cypress-io/cypress-documentation/commit/57985f0e08712572c3d548af6103b39aab70f515,removed error descriptions that just repeated themselves.
https://github.com/cypress-io/cypress-documentation/commit/ba382102f7111b5a0182588d90197430e6e412e7,fixed responseTimeout description in screenshot
https://github.com/cypress-io/cypress-documentation/commit/04763e56e8b34ed10b94956299dcc18ace01eaf8,removed link that went to nowhere
https://github.com/cypress-io/cypress-documentation/commit/a8e7629f957739cddc3b6fa5f9ba12e5bd917707,fixed config name for screenshotsFolder
https://github.com/cypress-io/cypress-documentation/commit/1f3eaa0a278aa73668b1c2b3f55dcf9f619f7b0d,changed retry wording to wait
https://github.com/cypress-io/cypress-documentation/commit/5ac3c52803e22c3ec8dc52c92a4b3eab910bfa82,fixed incorrect timeout on screenshot command
https://github.com/cypress-io/cypress-documentation/commit/c9696ed9403b8d2761de9dbd29aa939c23626bd4,fixed default for config
https://github.com/cypress-io/cypress-documentation/commit/283028263270fa1b6bf74b02d0b6dfffe7ff2e3c,added screenshotOnHeadlessFailure to config
https://github.com/cypress-io/cypress-documentation/commit/fc39e99ac9874c0a4ce4cc3966c336124cc1aa72,added screenshot doc to main navs
https://github.com/cypress-io/cypress-documentation/commit/720fe0f5491df2a0fe3aadebf491dc3f5bbc7174,Added screenshot doc + screenshot folder config.
https://github.com/cypress-io/cypress-documentation/commit/5ef4b8377cbda3bae5091d18a1f4bbca74053cea,added more examples and usage
https://github.com/cypress-io/cypress-documentation/commit/8809cc658f99b912ed9b8cd063ae9e82877cea1e,"added timeout option, and correctly provide a number argument not string"
https://github.com/cypress-io/cypress-documentation/commit/9364ef0146ac1a3b0f24ba86862b9fefcfd8bf15,clarified on cy.type docs
https://github.com/cypress-io/cypress-documentation/commit/404b0bfc849c8adbd1e98dd1b76f851342db1b39,"Merge remote-tracking branch 'origin/0.16.2'

# Conflicts:
#	cypress/v1.0/documentation/1-Commands/18-exec.md"
