;repo_name; repo_url; url_commit; message
;React;https://api.github.com/repos/HackYourFuture/React;https://github.com/HackYourFuture/React/commit/324637068b69ebc8ebb03d43a727e22ef5158182;"Bump follow-redirects from 1.14.7 to 1.14.8 in /week2/test-exercises

Bumps [follow-redirects](https://github.com/follow-redirects/follow-redirects) from 1.14.7 to 1.14.8.
- [Release notes](https://github.com/follow-redirects/follow-redirects/releases)
- [Commits](https://github.com/follow-redirects/follow-redirects/compare/v1.14.7...v1.14.8)

---
updated-dependencies:
- dependency-name: follow-redirects
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>"
;React;https://api.github.com/repos/HackYourFuture/React;https://github.com/HackYourFuture/React/commit/256f6a275d15b047c17276058ec1f2ffd76c88f8;"Merge pull request #661 from HackYourFuture/add-test-exercises

added test exercises"
;React;https://api.github.com/repos/HackYourFuture/React;https://github.com/HackYourFuture/React/commit/2aced0fa6ede66a2e266bf6b3c0d8013b6d11fcd;added test exercises
;react;https://api.github.com/repos/ui-router/react;https://github.com/ui-router/react/commit/24a678d90ef95e79b52b8a4e7fa5b0433774eaea;test(*): migrate from enzyme to react-testing-library
;react;https://api.github.com/repos/ui-router/react;https://github.com/ui-router/react/commit/ec04ddd09b0073c2bc689bbff45651a0544e9fcb;test: spy on urlService not the deprecated urlRouter variable
;react;https://api.github.com/repos/ui-router/react;https://github.com/ui-router/react/commit/414e5a5e2450a427fbc0ded5a527dc05402a89af;chore: update dependencies to latest
;react;https://api.github.com/repos/P5-wrapper/react;https://github.com/P5-wrapper/react/commit/87ce755ad8afd7a320e631af74cbb5f72b6711ec;Update tests (#147)
;react;https://api.github.com/repos/P5-wrapper/react;https://github.com/P5-wrapper/react/commit/a46180024eee492317e281a5da48485a2a430529;Updating dependencies to latest versions (#120)
;react;https://api.github.com/repos/alpersonalwebsite/react;https://github.com/alpersonalwebsite/react/commit/8dbc0a799e8cb6aace0e5259437f32adbe99b14b;"Merge pull request #72 from alpersonalwebsite/greenkeeper/default/cross-env-6.0.0

Update cross-env in group default to the latest version 🚀"
;react;https://api.github.com/repos/alpersonalwebsite/react;https://github.com/alpersonalwebsite/react/commit/a2e85da6cefcdbc0970eb8a9ae4ec9dee07e560e;"Merge pull request #75 from alpersonalwebsite/greenkeeper/default/nodemon-2.0.0

Update nodemon in group default to the latest version 🚀"
;react;https://api.github.com/repos/myitcv/react;https://github.com/myitcv/react/commit/bee9a2267d61a3dc0168fad4b8ecf99fc4fbca64;test: tidy temp files and repin gjbt (#150)
;react;https://api.github.com/repos/myitcv/react;https://github.com/myitcv/react/commit/a796db9bdc5127f04d7641ecbb4205e53127daaa;Make go get test use Travis commit (#143)
;react;https://api.github.com/repos/yisainan/react;https://github.com/yisainan/react/commit/dfd1d6a9e9edd239239ebe441ea79ce22dc21d4f;finish: React.js-jichu/react_test 一次练习
;react;https://api.github.com/repos/yisainan/react;https://github.com/yisainan/react/commit/44b26bb46814db17020d3fd89db588732812c54b;test react-demos
;react;https://api.github.com/repos/yisainan/react;https://github.com/yisainan/react/commit/c87131a0cc471e000d1233cd6fb1a996e29456b4;Test: uyi2
;react;https://api.github.com/repos/sentry-demos/react;https://github.com/sentry-demos/react/commit/2e4bb4cddd8e84c63e87031263b61a9bbb169117;"Fixed Demo

Got .nvmrc file updated to latest version of the demo to use node 14.2.0.  I also made a similar update to the Dockerfile as well.  I also changed the port in the docker-compose.yaml from using the internal Docker container port of 1234 to 3005.  This will make it easier to access the demo page once the docker container is running."
;react;https://api.github.com/repos/sentry-demos/react;https://github.com/sentry-demos/react/commit/878bc5743c990d151d7fdf54efb0b99464510af6;"add support for specifying environment (#78)

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit acf1d1c31511131d76c2fe5149f62aad1d603fa2.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit f9695570bc63f525d5985bcef2ed3b3e9fd627e1.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 928465ff038574e17b6fe5abff79bedaa81352ca.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit e41d20898e3845c261b62298ee059fbd8015a0f6.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 94dd8d784819f2d4af1528d41e838d270bcf6493.

* Add hamemr to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hamemr to inventory""

This reverts commit 1f4068999aca7dd27b3faaaefd828495f16b493c.

* Add hamemr to inv

Fixes REACT-DEMO-D3-3R

* Revert ""Add hamemr to inv""

This reverts commit e244b6120748cfea19e39dbc22ca769f3c75411f.

* Add  hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add  hammer to inventory""

This reverts commit b0ac93b365097bb4b45626abb933163ce23bc589.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 253219047860369fb246ae06ab434051cb1252c1.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 50bb3eca42825f80b044cca7c82d3b537735053f.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit ca238ac644dfcaac8cc0b5460c48ca2a34f8f903.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 2f34f48c3fbc30ae844187c3b3446ec11276eab9.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 1725c9990d1f2da88280462d4c0a81b9eefca63f.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 4744d4a88c77a58ebb36c1ecbf8cdb2084d8e43e.

* Add hmaer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hmaer to inventory""

This reverts commit 702957e73cb06d5462631db5832216bb40137852.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 1555bc0590d0742420f3ed57bb794c42aad57867.

* add hammer

* Revert ""add hammer""

This reverts commit 7edbdd30917e7db3c72caa633a3a0277c4dca775.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Fix conflict

* use new project: frontend-react

* test commit

* Introduce error to application

* rename test

* Revert ""rename test""

This reverts commit 32911729c22f3275aeb011a9dc20d2c498d9acdb.

* Add error to application

* Revert ""Add error to application""

This reverts commit 0014940a5e325fa9fd4a99f160a7b36074bc175f.

* Add error to application

* Add invalid function (error) to application

* Add error (undefined function) to application

* change function name

* Introduce error to application's checkout flow

* Add the right function

Fixes FRONTEND-REACT-C

* Revert ""Add the right function""

This reverts commit 471458c8925863cdfac46eff5432add01148140d.

* Add right function

* Revert ""Add right function""

This reverts commit e9c450e8716741d8bc8a480d143d0902adca111b.

* actually commit the merges/fix-conflicts

* Add mycodeisperfect

Fixes FRONTEND-REACT-C

* Add myCodeIsNotPerfect

Fixes FRONTEND-REACT-V

* Revert ""Add myCodeIsNotPerfect""

This reverts commit a19098f014e4b4e9078289fe502cd2b715fa6273.

* Add fix

Fixes FRONTEND-REACT-V

* Revert ""Add fix""

This reverts commit eddd1f5848dff6c01ea8e9dfc3478760370fac7c.

* add fix

Fixes FRONTEND-REACT-V

* Revert ""add fix""

This reverts commit c997f200e8c6693eadd341a61830236a23567289.

* Add fix

Fixes

* revert

* body if statusMessage not present when throwing error

* reset

* use express

* Update App.js

* Use parenthesis to force order

* fix

* my code is perfect

* Add not fix

Fixes FRONTEND-REACT-V

* Add fix

Fixes FRONTEND-REACT-V

* Add not perfect

Fixes FRONTEND-REACT-V

* Remove not

Fixes FRONTEND-REACT-C

* notperfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-C

* add not perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-C

* Add myCodeIsNotPerfect

Fixes FRONTEND-REACT-V

* my code is perfect

Fixes FRONTEND-REACT-C

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-V

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-V

* reset to Not

* code is perfect

Fixes FRONTEND-REACT-C

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-V

* code is not perfect

Fixes FRONTEND-REACT-C

* Revert ""code is not perfect""

This reverts commit b35925307792d797089140bce061c664e10fcb82.

* code is not perfect

Fixes FRONTEND-REACT-V

* Revert ""code is not perfect""

This reverts commit 4c1930ea8f34ce9443adfea8462dc91aeead16f8.

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect

* My code is not perfect

Fixes FRONTEND-REACT-V

* my code is perfect. Fixes FRONTEND-REACT-C

* code is not perfect

Fixes FRONTEND-REACT-V

* Revert ""code is not perfect""

This reverts commit ac03e0b464ab54dddcc23933611b250f9dfce2ba.

* my code is not perfect

Fixes FRONTEND-REACT-V

* my code is perfect

* my code is NOT perfect

Fixes FRONTEND-REACT-V

* Revert ""my code is NOT perfect""

This reverts commit 3c6cd84b75cec197aef6c070f73de44741ac49f3.

* code is not perfect

Fixes FRONTEND-REACT-V

* Revert ""code is not perfect""

This reverts commit 9182404bcc493574fde0f8ea1b340a8ec7b9e2c9.

* code is not perfect

Fixes FRONTEND-REACT-V

* Revert ""code is not perfect""

This reverts commit 68ca2bf863a8b679347a3082f36a3f77cca42d20.

* my code is not perfect

Fixes FRONTEND-REACT-V

* add fix

Fixes FRONTEND-REACT-C

* Revert ""add fix""

This reverts commit cfaae298fa670cb02f41ca9fc9241a24a80090e1.

* mycodeIsPerfect

Fixes FRONTEND-REACT-C

* Revert ""mycodeIsPerfect""

This reverts commit 13e5b35e189f5e81339d03360a2260281b0b6d49.

* simulate fix

Fixes FRONTEND-REACT-C

* Revert ""simulate fix""

This reverts commit 3ee2acc3aa6f34f097ceabf828bc966db89687d7.

* my code is perfect

Fixes FRONTEND-REACT-C

* code is perfect

Fixes FRONTEND-REACT-V

* my code is perfect

Fixes FRONTEND-REACT-C

* code is not perfect

Fixes FRONTEND-REACT-V

* Use java demo

* my code is perfect - reset

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect - reset

* code is not perfec

Fixes FRONTEND-REACT-V

* my code is perfect

Fixes FRONTEND-REACT-C

* Code is not perfect

Fixes FRONTEND-REACT-V

* use flask

* Revert ""use flask""

This reverts commit b0edb774d32356c3382b0e088d1155b1e81b2596.

* my code is perfect

Fixes FRONTEND-REACT-C

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-V

* Add myCodeIsNotPerfect

Fixes FRONTEND-REACT-V

* myCodeIsPerfect

Fixes FRONTEND-REACT-C

* code is now perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-C

* myCodeIsNotPerfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* Revert ""code is perfect""

This reverts commit fb6116fbacf6f7696eba94f79254356eeceffea9.

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* myCodeIsNotPerfect simulate fix

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* Revert ""code is perfect""

This reverts commit 1b5910464a3dec2f2f079bf27186ba4b1175c88b.

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* Revert ""code is perfect""

This reverts commit a5803d1e33cb5398c2630b2bdd25ced27dc8770b.

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfecgt

Fixes FRONTEND-REACT-29

* Revert ""code is not perfecgt""

This reverts commit 1ee5f78372702f76079429224afdbfd909019ab7.

* code is not perfect

Fixes FRONTEND-REACT-29

* Revert ""code is not perfect""

This reverts commit a399f191c73d1d2ce9f2c99ae697e2119c31fafa.

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

* My code is not perfect

Fixes FRONTEND-REACT-29

* remove hammer

* Revert ""remove hammer""

This reverts commit 80f230a1856e9be28bf2f3b524e9c0fec2c7d7f9.

* one item remove

* Revert ""one item remove""

This reverts commit e9065a76eece395f78dd8919cb2be3d9c9581e20.

* Commit fix

Fixes FRONTEND-REACT-2F

* Code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

* a perfect

Fixes FRONTEND-REACT-2F

* code is perfect

* code is not perfect

Fixes FRONTEND-REACT-29

* Revert ""code is not perfect""

This reverts commit a76bde3ef8db7e5c011b47ad993f70df187754ec.

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect (not)

Fixes FRONTEND-REACT-2F

* Revert ""code is perfect (not)""

This reverts commit e9621cb0f9a1101b4c0de3288ee70f5ed12ff661.

* code is perfect

Fixes FRONTEND-REACT-2F

* Revert ""code is perfect""

This reverts commit 7887a2572f7398c59d8a146e19bd39ec3a3abbc8.

* code is perfect

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect (new commit)

* code is not perfect

* update package-lock.json

* code is perfect

* code is not perfect

* Revert ""code is not perfect""

This reverts commit 05c9b0f4673c8da637f1350116d91d3e0048d61a.

* code is not perfect

Fixes FRONTEND-REACT-3Y

* add breadcrumb for clicking on chekcout

* move gcp stuff to the bottom and label

* use REACT_APP_ENVIRONMENT

* rm application.js

* add getPlane name for dynamic customerType tag

* switch environment to prod

* remove console log item

* rm file

* fix naming convention and document gcp deploy"
;react;https://api.github.com/repos/sentry-demos/react;https://github.com/sentry-demos/react/commit/15073cb90fd193c5bdc9000340251b99f95b3fbe;"Dockerized, deploys to GCP, and some refactoring to toggle checkout flow (#77)

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit acf1d1c31511131d76c2fe5149f62aad1d603fa2.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit f9695570bc63f525d5985bcef2ed3b3e9fd627e1.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 928465ff038574e17b6fe5abff79bedaa81352ca.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit e41d20898e3845c261b62298ee059fbd8015a0f6.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 94dd8d784819f2d4af1528d41e838d270bcf6493.

* Add hamemr to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hamemr to inventory""

This reverts commit 1f4068999aca7dd27b3faaaefd828495f16b493c.

* Add hamemr to inv

Fixes REACT-DEMO-D3-3R

* Revert ""Add hamemr to inv""

This reverts commit e244b6120748cfea19e39dbc22ca769f3c75411f.

* Add  hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add  hammer to inventory""

This reverts commit b0ac93b365097bb4b45626abb933163ce23bc589.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 253219047860369fb246ae06ab434051cb1252c1.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 50bb3eca42825f80b044cca7c82d3b537735053f.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit ca238ac644dfcaac8cc0b5460c48ca2a34f8f903.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 2f34f48c3fbc30ae844187c3b3446ec11276eab9.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 1725c9990d1f2da88280462d4c0a81b9eefca63f.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 4744d4a88c77a58ebb36c1ecbf8cdb2084d8e43e.

* Add hmaer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hmaer to inventory""

This reverts commit 702957e73cb06d5462631db5832216bb40137852.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Revert ""Add hammer to inventory""

This reverts commit 1555bc0590d0742420f3ed57bb794c42aad57867.

* add hammer

* Revert ""add hammer""

This reverts commit 7edbdd30917e7db3c72caa633a3a0277c4dca775.

* Add hammer to inventory

Fixes REACT-DEMO-D3-3R

* Fix conflict

* use new project: frontend-react

* test commit

* Introduce error to application

* rename test

* Revert ""rename test""

This reverts commit 32911729c22f3275aeb011a9dc20d2c498d9acdb.

* Add error to application

* Revert ""Add error to application""

This reverts commit 0014940a5e325fa9fd4a99f160a7b36074bc175f.

* Add error to application

* Add invalid function (error) to application

* Add error (undefined function) to application

* change function name

* Introduce error to application's checkout flow

* Add the right function

Fixes FRONTEND-REACT-C

* Revert ""Add the right function""

This reverts commit 471458c8925863cdfac46eff5432add01148140d.

* Add right function

* Revert ""Add right function""

This reverts commit e9c450e8716741d8bc8a480d143d0902adca111b.

* actually commit the merges/fix-conflicts

* Add mycodeisperfect

Fixes FRONTEND-REACT-C

* Add myCodeIsNotPerfect

Fixes FRONTEND-REACT-V

* Revert ""Add myCodeIsNotPerfect""

This reverts commit a19098f014e4b4e9078289fe502cd2b715fa6273.

* Add fix

Fixes FRONTEND-REACT-V

* Revert ""Add fix""

This reverts commit eddd1f5848dff6c01ea8e9dfc3478760370fac7c.

* add fix

Fixes FRONTEND-REACT-V

* Revert ""add fix""

This reverts commit c997f200e8c6693eadd341a61830236a23567289.

* Add fix

Fixes

* revert

* body if statusMessage not present when throwing error

* reset

* use express

* Update App.js

* Use parenthesis to force order

* fix

* my code is perfect

* Add not fix

Fixes FRONTEND-REACT-V

* Add fix

Fixes FRONTEND-REACT-V

* Add not perfect

Fixes FRONTEND-REACT-V

* Remove not

Fixes FRONTEND-REACT-C

* notperfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-C

* add not perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-C

* Add myCodeIsNotPerfect

Fixes FRONTEND-REACT-V

* my code is perfect

Fixes FRONTEND-REACT-C

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-V

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-V

* reset to Not

* code is perfect

Fixes FRONTEND-REACT-C

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-V

* code is not perfect

Fixes FRONTEND-REACT-C

* Revert ""code is not perfect""

This reverts commit b35925307792d797089140bce061c664e10fcb82.

* code is not perfect

Fixes FRONTEND-REACT-V

* Revert ""code is not perfect""

This reverts commit 4c1930ea8f34ce9443adfea8462dc91aeead16f8.

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect

* My code is not perfect

Fixes FRONTEND-REACT-V

* my code is perfect. Fixes FRONTEND-REACT-C

* code is not perfect

Fixes FRONTEND-REACT-V

* Revert ""code is not perfect""

This reverts commit ac03e0b464ab54dddcc23933611b250f9dfce2ba.

* my code is not perfect

Fixes FRONTEND-REACT-V

* my code is perfect

* my code is NOT perfect

Fixes FRONTEND-REACT-V

* Revert ""my code is NOT perfect""

This reverts commit 3c6cd84b75cec197aef6c070f73de44741ac49f3.

* code is not perfect

Fixes FRONTEND-REACT-V

* Revert ""code is not perfect""

This reverts commit 9182404bcc493574fde0f8ea1b340a8ec7b9e2c9.

* code is not perfect

Fixes FRONTEND-REACT-V

* Revert ""code is not perfect""

This reverts commit 68ca2bf863a8b679347a3082f36a3f77cca42d20.

* my code is not perfect

Fixes FRONTEND-REACT-V

* add fix

Fixes FRONTEND-REACT-C

* Revert ""add fix""

This reverts commit cfaae298fa670cb02f41ca9fc9241a24a80090e1.

* mycodeIsPerfect

Fixes FRONTEND-REACT-C

* Revert ""mycodeIsPerfect""

This reverts commit 13e5b35e189f5e81339d03360a2260281b0b6d49.

* simulate fix

Fixes FRONTEND-REACT-C

* Revert ""simulate fix""

This reverts commit 3ee2acc3aa6f34f097ceabf828bc966db89687d7.

* my code is perfect

Fixes FRONTEND-REACT-C

* code is perfect

Fixes FRONTEND-REACT-V

* my code is perfect

Fixes FRONTEND-REACT-C

* code is not perfect

Fixes FRONTEND-REACT-V

* Use java demo

* my code is perfect - reset

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect - reset

* code is not perfec

Fixes FRONTEND-REACT-V

* my code is perfect

Fixes FRONTEND-REACT-C

* Code is not perfect

Fixes FRONTEND-REACT-V

* use flask

* Revert ""use flask""

This reverts commit b0edb774d32356c3382b0e088d1155b1e81b2596.

* my code is perfect

Fixes FRONTEND-REACT-C

* code is not perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-V

* Add myCodeIsNotPerfect

Fixes FRONTEND-REACT-V

* myCodeIsPerfect

Fixes FRONTEND-REACT-C

* code is now perfect

Fixes FRONTEND-REACT-V

* code is perfect

Fixes FRONTEND-REACT-C

* myCodeIsNotPerfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* Revert ""code is perfect""

This reverts commit fb6116fbacf6f7696eba94f79254356eeceffea9.

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* myCodeIsNotPerfect simulate fix

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* Revert ""code is perfect""

This reverts commit 1b5910464a3dec2f2f079bf27186ba4b1175c88b.

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* Revert ""code is perfect""

This reverts commit a5803d1e33cb5398c2630b2bdd25ced27dc8770b.

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfecgt

Fixes FRONTEND-REACT-29

* Revert ""code is not perfecgt""

This reverts commit 1ee5f78372702f76079429224afdbfd909019ab7.

* code is not perfect

Fixes FRONTEND-REACT-29

* Revert ""code is not perfect""

This reverts commit a399f191c73d1d2ce9f2c99ae697e2119c31fafa.

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

* My code is not perfect

Fixes FRONTEND-REACT-29

* remove hammer

* Revert ""remove hammer""

This reverts commit 80f230a1856e9be28bf2f3b524e9c0fec2c7d7f9.

* one item remove

* Revert ""one item remove""

This reverts commit e9065a76eece395f78dd8919cb2be3d9c9581e20.

* Commit fix

Fixes FRONTEND-REACT-2F

* Code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

Fixes FRONTEND-REACT-2F

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect

* a perfect

Fixes FRONTEND-REACT-2F

* code is perfect

* code is not perfect

Fixes FRONTEND-REACT-29

* Revert ""code is not perfect""

This reverts commit a76bde3ef8db7e5c011b47ad993f70df187754ec.

* code is not perfect

Fixes FRONTEND-REACT-29

* code is perfect (not)

Fixes FRONTEND-REACT-2F

* Revert ""code is perfect (not)""

This reverts commit e9621cb0f9a1101b4c0de3288ee70f5ed12ff661.

* code is perfect

Fixes FRONTEND-REACT-2F

* Revert ""code is perfect""

This reverts commit 7887a2572f7398c59d8a146e19bd39ec3a3abbc8.

* code is perfect

* code is not perfect

Fixes FRONTEND-REACT-29

* get it up on gcp cloud run

* removing application.js

* add backend logic into app.js

* rm unnecessary file

* add package-lock.json

* add upload of sourcemap back in for makefile

* working docker compose file

* fix checkout url

* use env var for workflow demo toggle

* rm env.dev as not necessary

* tidying up"
